year,month,day,epbound_1,epbound_2,epbound_3,epbound_6,epbound_12,date,t
1996,2,6,0.018456705538907044,0.016979759528267264,0.016090634415747724,0.015753830737283214,0.016225320973969833,1996-02-06,24
1996,2,7,0.01761486378609476,0.016619229869051677,0.016224931006386407,0.016552726678663945,0.0163355745814471,1996-02-07,25
1996,2,8,0.01688478656243799,0.01572220266348249,0.01589651243146511,0.015313112470147426,0.01503582316904666,1996-02-08,26
1996,2,9,0.018790410680842216,0.017801863050813983,0.017585176559364594,0.01628714322239135,0.015578687158575447,1996-02-09,27
1996,2,12,0.01991026548777683,0.01711892519783913,0.016962518476546087,0.016094058135095072,0.015584307251802935,1996-02-12,28
1996,2,13,0.019705030858574613,0.01876973441678,0.01767899904947657,0.015914572338875676,0.015627539002764194,1996-02-13,29
1996,2,14,0.022770952242442855,0.019677150474381174,0.018322804345699772,0.016375245920643478,0.015933153069175154,1996-02-14,30
1996,2,15,0.023670160579623442,0.0211171070719819,0.019628039253833905,0.017949690387434648,0.016809506395453696,1996-02-15,31
1996,2,16,0.02119500781738968,0.021143587172222523,0.02025944672893962,0.01964973492158268,0.019078191258008494,1996-02-16,32
1996,2,20,0.023374719036783235,0.022728251831355583,0.015026094651602305,0.020702067553451168,0.01970458441717575,1996-02-20,33
1996,2,21,0.018851005288770647,0.01889574731491923,0.014313008648189646,0.019082462547429405,0.01923867336015545,1996-02-21,34
1996,2,22,0.018802990826973252,0.018363996620869582,0.01597979783745659,0.016051987418302657,0.016218914394500204,1996-02-22,35
1996,2,23,0.01922895372133323,0.018702474789047647,0.017191893092229363,0.016674125247055187,0.016596111803132398,1996-02-23,36
1996,2,26,0.023896086279386244,0.021287558783420864,0.019087051656625158,0.01830518844636525,0.017787299980935145,1996-02-26,37
1996,2,27,0.0233179980241541,0.021885460390806643,0.020248044538931195,0.020314066080666448,0.019605578706720157,1996-02-27,38
1996,2,28,0.024036115966930078,0.02196124359492068,0.020652471244398375,0.02046323277973883,0.020142957943493967,1996-02-28,39
1996,2,29,0.02608105864567142,0.023613260387974667,0.021870417872808166,0.02096914595581863,0.02055649649792426,1996-02-29,40
1996,3,1,0.02493961676275099,0.0236638569280868,0.022304943235276663,0.02257772653032632,0.021001036669918607,1996-03-01,41
1996,3,4,0.023535306297552953,0.02159944852055546,0.020744985804723726,0.02027785592765101,0.01876316514738677,1996-03-04,42
1996,3,5,0.02186711176827831,0.02064329108539384,0.019914724152542154,0.01984140048314502,0.018817983634994883,1996-03-05,43
1996,3,6,0.02304840403760021,0.02148929238912293,0.02085046441203258,0.02041566523553946,0.018676676565099165,1996-03-06,44
1996,3,7,0.023109275322152057,0.021604044500502392,0.020775376191653663,0.02015319084493905,0.01952272929484995,1996-03-07,45
1996,3,8,0.0347258714934255,0.02863889639631422,0.026896963600689536,0.024543824275815678,0.0229282915813581,1996-03-08,46
1996,3,11,0.03466704634366658,0.02681592731668768,0.026093578398949033,0.024629983669083682,0.022732202361144933,1996-03-11,47
1996,3,12,0.033249829314854124,0.026538490114580846,0.026334051719723542,0.024438710135654414,0.022620932859038403,1996-03-12,48
1996,3,13,0.03154124189913244,0.02621587658946707,0.02643622658091405,0.024544640810508434,0.022902138909527667,1996-03-13,49
1996,3,14,0.02686336717370463,0.023868400527942382,0.024199980708998897,0.02377639394202179,0.022883688666609527,1996-03-14,50
1996,3,15,0.025335762267433275,0.02235617154041366,0.023071739769804683,0.023179762331272308,0.022598276192349245,1996-03-15,51
1996,3,18,0.0264833710498687,0.023240493023930827,0.022431332925491928,0.02196526058003028,0.014653637449742676,1996-03-18,52
1996,3,19,0.030720483088536196,0.025429294484598085,0.024871900958330712,0.023144366340855888,0.016297894853233262,1996-03-19,53
1996,3,20,0.03101925968641611,0.026557338344170674,0.0266067502559004,0.024820197628894272,0.019378953557776517,1996-03-20,54
1996,3,21,0.028142519685811416,0.02618150679666112,0.025585272615787535,0.024461192390922214,0.01913985511717816,1996-03-21,55
1996,3,22,0.025803792616386535,0.02402278383367833,0.024373461739561977,0.02320094592828367,0.016341576595915043,1996-03-22,56
1996,3,25,0.02780224516924427,0.025451349326161794,0.024866785344402734,0.023346567645010276,0.016113256209852468,1996-03-25,57
1996,3,26,0.02771986020354177,0.02559721554704748,0.02530240446970601,0.02356417706061769,0.016096217724245517,1996-03-26,58
1996,3,27,0.028760808570932127,0.02641784168353736,0.026245445444656054,0.02537494762997632,0.018810981671350115,1996-03-27,59
1996,3,28,0.028221763597270518,0.026636918322439536,0.02630219979145823,0.025492898029216882,0.019231148254359592,1996-03-28,60
1996,3,29,0.02966903056062289,0.02762178923832683,0.02714938235780256,0.026186017932113913,0.019235200877638754,1996-03-29,61
1996,4,1,0.027425086913202532,0.026555061506133796,0.025807369444594136,0.024260270894913127,0.016917255742309626,1996-04-01,62
1996,4,2,0.022994209486587414,0.0244038176524511,0.024899778822474034,0.023767248248715796,0.016735522891855127,1996-04-02,63
1996,4,3,0.023161616001628912,0.02393118670338386,0.023883805843830284,0.022900236179554546,0.016534009857302447,1996-04-03,64
1996,4,4,0.02317786538160987,0.023527129103580006,0.023546469508526416,0.022949129923595102,0.016561486462183937,1996-04-04,65
1996,4,8,0.02914002555883048,0.028464100503765313,0.027574292742070947,0.02581330051679631,0.01974237377553988,1996-04-08,66
1996,4,9,0.026187217053169384,0.025773273717247077,0.025297764174310417,0.024547004955814553,0.019611712455179914,1996-04-09,67
1996,4,10,0.035891160111238246,0.03270454913488504,0.030318464613628908,0.02694360776612633,0.019493138448276742,1996-04-10,68
1996,4,11,0.0345942957679218,0.03190167674591285,0.029980181665552004,0.02753188208223391,0.01964465497146022,1996-04-11,69
1996,4,12,0.0265196831208714,0.027426125387517458,0.02730995091207297,0.02648707271166429,0.01972204031568558,1996-04-12,70
1996,4,15,0.024544066639107333,0.02586888281080806,0.025734355457480124,0.025221630918996027,0.020048619209455817,1996-04-15,71
1996,4,16,0.023515621199504382,0.02408968561584841,0.024168164486129153,0.024293617528136184,0.01985237898231408,1996-04-16,72
1996,4,17,0.02526217499146319,0.025208408839377843,0.024670840354181576,0.02424595496545111,0.019814565118683503,1996-04-17,73
1996,4,18,0.02368076733440721,0.02464255265222491,0.024414113299563372,0.024143412078288167,0.019868457642996197,1996-04-18,74
1996,4,19,0.02060570616224155,0.022318780161514708,0.02269522830338485,0.02319746707582549,0.01971569996545446,1996-04-19,75
1996,4,22,0.020700392785123513,0.021691113684748454,0.019146135289841316,0.023039423901843964,0.020031587705797268,1996-04-22,76
1996,4,23,0.0194492613771653,0.020707178578224194,0.017650382090611823,0.021606468782195295,0.017622092501081148,1996-04-23,77
1996,4,24,0.019929717211842713,0.02102628402775153,0.018285500515659865,0.02158484952818428,0.01769457225235652,1996-04-24,78
1996,4,25,0.019217396298161712,0.020415807546146313,0.019571433358262242,0.021363679219723784,0.017602350853379918,1996-04-25,79
1996,4,26,0.0194093793192926,0.02019221304921049,0.01947038799230036,0.02135836996118863,0.019200772057456045,1996-04-26,80
1996,4,29,0.02115982459150438,0.020682831160985904,0.019695476478513007,0.021351380924888586,0.019333169068246923,1996-04-29,81
1996,4,30,0.022002965694850267,0.021203220160555224,0.02013050429418212,0.02142374176031689,0.019201016816320096,1996-04-30,82
1996,5,1,0.022645108549191988,0.021407061691307183,0.020509720626213628,0.0217450763538535,0.019231658577502413,1996-05-01,83
1996,5,2,0.027673036846223197,0.025078263188236073,0.022883430159356913,0.024377419833076886,0.02342349263651172,1996-05-02,84
1996,5,3,0.0239854652581332,0.02263710742018974,0.02150394737590805,0.023367357971365577,0.023139147274020836,1996-05-03,85
1996,5,6,0.024387090917862515,0.02292473448404849,0.022448760533292762,0.0239869266897973,0.02343734018662047,1996-05-06,86
1996,5,7,0.02516393067238861,0.023575435382558282,0.023253023351045333,0.02441950063779056,0.02307867804882723,1996-05-07,87
1996,5,8,0.022276057492532378,0.021890554312832065,0.022121598547129615,0.023946368175364052,0.023031657878642718,1996-05-08,88
1996,5,9,0.024146293525803317,0.022678668144061487,0.02263792431322648,0.024045746944782283,0.023245212156535956,1996-05-09,89
1996,5,10,0.02107901715277126,0.020826006867928317,0.021495034512599397,0.021914260521603862,0.02064248256124161,1996-05-10,90
1996,5,13,0.01986954121780343,0.020454158528747043,0.020520587090067603,0.020733291095878136,0.02025497362806978,1996-05-13,91
1996,5,14,0.01992279793316628,0.019781805824716177,0.019950996354856296,0.020423217749969604,0.02013790127810938,1996-05-14,92
1996,5,15,0.021720239774500164,0.020826142139979575,0.020781487518129346,0.02085288144234833,0.020406793918931458,1996-05-15,93
1996,5,16,0.02294343089940016,0.021335026859425937,0.02101378750416966,0.021006505809512858,0.020340346275301197,1996-05-16,94
1996,5,17,0.02067418333522435,0.020597706701431902,0.020615465825681176,0.020721199190065,0.020327626216524678,1996-05-17,95
1996,5,20,0.023383368427140654,0.021369451810480625,0.0156599535018211,0.021103296969566476,0.02064848595902764,1996-05-20,96
1996,5,21,0.02282395729390468,0.02262654728418559,0.018958881314355,0.021473411891118364,0.02087844326156129,1996-05-21,97
1996,5,22,0.021829719065715358,0.021199018486152393,0.016103096467426976,0.01929887906867007,0.01794668050745647,1996-05-22,98
1996,5,23,0.022905219128940398,0.022435579530148297,0.02096204133605989,0.02017337869955814,0.018586800750449665,1996-05-23,99
1996,5,24,0.021593570926352706,0.021742669076252937,0.020735506895192587,0.020219053804300734,0.018593460827955585,1996-05-24,100
1996,5,28,0.025312548173558238,0.02365926058303,0.02259140467244358,0.022798546017578285,0.021283444601476707,1996-05-28,101
1996,5,29,0.025763390071703984,0.025018596929693708,0.02361342256423365,0.023632496411216074,0.021955995791995475,1996-05-29,102
1996,5,30,0.02240728676104463,0.022913205326634753,0.022508169511303886,0.022888456919248314,0.022364858714954628,1996-05-30,103
1996,5,31,0.02344964051443775,0.023146655557843898,0.022610421721752774,0.02306967478000651,0.021929762023469468,1996-05-31,104
1996,6,3,0.025091402029378658,0.023430049084404256,0.023166901905895917,0.023181007130443812,0.02236630935467418,1996-06-03,105
1996,6,4,0.02386359565541869,0.022603232529154128,0.022881001732615508,0.023379575696484835,0.022339027461242396,1996-06-04,106
1996,6,5,0.022825132430504172,0.022159141265170542,0.02235621958107237,0.02140332251556412,0.019641113333906137,1996-06-05,107
1996,6,6,0.02509292814100672,0.0234693492002893,0.023721679428077312,0.023366288248706433,0.022714685997245913,1996-06-06,108
1996,6,7,0.022832811460200025,0.022485362145050713,0.023062367628415917,0.023018524808777068,0.022423537056921808,1996-06-07,109
1996,6,10,0.024808386584622876,0.023143634233821157,0.023941978010259067,0.023615961792626265,0.02303323180916066,1996-06-10,110
1996,6,11,0.024687139573709473,0.023119027090432755,0.023884051230187147,0.024656072909778424,0.022935813431352238,1996-06-11,111
1996,6,12,0.025724994156179203,0.024075621594538327,0.024581040878309614,0.024738822709303086,0.02320577733912498,1996-06-12,112
1996,6,13,0.02642435960736969,0.024353060426037753,0.024827993145499664,0.025190703664361058,0.02328600906722963,1996-06-13,113
1996,6,14,0.02644220605759492,0.024358620862600794,0.025437360369895908,0.025368447044315144,0.023027677682641672,1996-06-14,114
1996,6,17,0.027665194158332126,0.024259871810191166,0.02564001637937282,0.025433413862530917,0.02356617995237528,1996-06-17,115
1996,6,18,0.027392656161310078,0.02459555255161047,0.026139344738453203,0.02638867094972473,0.023607906833353315,1996-06-18,116
1996,6,19,0.027320053112107945,0.024521422594809463,0.026343255284437157,0.02678037702415612,0.02363185333153112,1996-06-19,117
1996,6,20,0.02571574753151825,0.023962913610398578,0.025593745896236624,0.026094949531081168,0.02351717970504774,1996-06-20,118
1996,6,21,0.022121763184364724,0.02252964020694585,0.023938882751986208,0.024670670613763292,0.023417520074565715,1996-06-21,119
1996,6,24,0.022615648373688745,0.02326763759238585,0.023897865818681224,0.024901860103310046,0.023536256652383365,1996-06-24,120
1996,6,25,0.021190930352315,0.02206084726030656,0.023315545237346528,0.02419210675308391,0.022815859515072527,1996-06-25,121
1996,6,26,0.020693425962128177,0.021063126111101487,0.022422332729185094,0.023565487722985064,0.02247383969891843,1996-06-26,122
1996,6,27,0.01815193051788596,0.019069150087022417,0.019752475935673374,0.021012256603207574,0.021136536474403722,1996-06-27,123
1996,6,28,0.016927067485259528,0.017809289431462587,0.018515961922146065,0.020196579323796933,0.021152331377978697,1996-06-28,124
1996,7,1,0.016857740825351332,0.017418476512559383,0.01788223801076157,0.019381819699214528,0.01944933395397857,1996-07-01,125
1996,7,2,0.018126688103541337,0.018467004911824816,0.01900767454330439,0.020201332441168215,0.021901811527987456,1996-07-02,126
1996,7,3,0.01790141001284277,0.018866541522649417,0.01967438523999361,0.020969097610918613,0.02196341952329712,1996-07-03,127
1996,7,5,0.02240717177859751,0.023024810998449493,0.023637326988212713,0.0231200740786849,0.021546606065369987,1996-07-05,128
1996,7,8,0.023172272339091134,0.02364934103086808,0.0239366419624853,0.02356319000014407,0.02249910702441903,1996-07-08,129
1996,7,9,0.021221419201616784,0.022978478466000922,0.02370050906344194,0.023686604679892344,0.022436777652266107,1996-07-09,130
1996,7,10,0.0213733678193832,0.021817442220731783,0.02232522161412903,0.022998252818218958,0.022384516310354735,1996-07-10,131
1996,7,11,0.02760773451682411,0.025288130444577783,0.024679805270306738,0.02456344861131083,0.024838705772320533,1996-07-11,132
1996,7,12,0.024405193606052103,0.02442821737360498,0.024397555705473212,0.024429591528643633,0.024713694747556313,1996-07-12,133
1996,7,15,0.03675381359504512,0.031518674118495585,0.029539649302227418,0.027291981991212962,0.02488789140311956,1996-07-15,134
1996,7,16,0.03620556183097045,0.03319863405772299,0.03133737087610476,0.028680078730793146,0.02574112331783413,1996-07-16,135
1996,7,17,0.03340759384748231,0.030658077704165475,0.029769173900212182,0.02849384801612654,0.025632955629260372,1996-07-17,136
1996,7,18,0.027494154710037844,0.02631321093153133,0.02611257877405588,0.025678108349072797,0.02533062952576389,1996-07-18,137
1996,7,19,0.02701714773850547,0.026443207088924836,0.026696472324149203,0.026447682439349814,0.024547646984421103,1996-07-19,138
1996,7,22,0.03610020626440691,0.03362408278275951,0.026465933974131432,0.029329238804075126,0.025216270342428054,1996-07-22,139
1996,7,23,0.04065512720010537,0.03660910339822839,0.0277565810082817,0.02968939449371161,0.02561203212871479,1996-07-23,140
1996,7,24,0.03800075592057566,0.036583981601426306,0.02888460227159627,0.031022706968272116,0.025792983706600332,1996-07-24,141
1996,7,25,0.03246857616222659,0.03267377145543291,0.02730422950633649,0.030414875250836405,0.02611319426574733,1996-07-25,142
1996,7,26,0.027025511214684952,0.028824917301214396,0.02557120599169164,0.028235352991197477,0.02591649676151569,1996-07-26,143
1996,7,29,0.03682996517938478,0.03359892055458925,0.028068142792917975,0.030177430534969744,0.025794021752660164,1996-07-29,144
1996,7,30,0.034881238260600994,0.03248875722167214,0.029168418537606766,0.03008273239006222,0.026866543211252057,1996-07-30,145
1996,7,31,0.03284650205767812,0.030678251752260837,0.028363483145560982,0.02941997137229704,0.026462927887246954,1996-07-31,146
1996,8,1,0.03029691513156879,0.027987942420917386,0.026153476600675598,0.026705303409109243,0.024349074774620495,1996-08-01,147
1996,8,2,0.02366640636081932,0.023331802098011438,0.022942917244360216,0.024909944101900363,0.023459821735766745,1996-08-02,148
1996,8,5,0.025838449230306745,0.024490355143470605,0.02417212956721147,0.02509965427019706,0.023345656833916307,1996-08-05,149
1996,8,6,0.024978466010356692,0.024049681051033202,0.024033163357839754,0.02491463133804406,0.02351479188918731,1996-08-06,150
1996,8,7,0.02351675628228488,0.02288430902488306,0.023451335618286766,0.024736983131618262,0.02322923827867656,1996-08-07,151
1996,8,8,0.022880456787441654,0.02288787988362013,0.023769166357697536,0.024808621881116218,0.023347461532703905,1996-08-08,152
1996,8,9,0.022365699920064673,0.023232297690107175,0.023965019935178324,0.02429501081733817,0.022940037184516607,1996-08-09,153
1996,8,12,0.022208091051991518,0.02164778042152937,0.02258965325339304,0.023693054435873932,0.022913657800810425,1996-08-12,154
1996,8,13,0.024067641583938933,0.023576344424207755,0.0242697727670144,0.024319349199878455,0.02312243195640287,1996-08-13,155
1996,8,14,0.0225621459267766,0.02284514862222492,0.023877283186680337,0.02418963086757775,0.02297190068908305,1996-08-14,156
1996,8,15,0.021187707805118146,0.02288593792485945,0.023904066488496044,0.024204822866697263,0.023042433290009257,1996-08-15,157
1996,8,16,0.01974240774572362,0.020853869460082778,0.022354934908497527,0.023604709270621697,0.02296755714299946,1996-08-16,158
1996,8,19,0.020178726875735062,0.02159077018290818,0.017581846652639333,0.023517356603254286,0.0228560452074648,1996-08-19,159
1996,8,20,0.01905697908386507,0.020780294789545177,0.016492842201729377,0.023573069410288715,0.02286448098781149,1996-08-20,160
1996,8,21,0.01777092060785603,0.020523575947230005,0.01676478079753269,0.023300664803879587,0.022789922427941964,1996-08-21,161
1996,8,22,0.016693908164292483,0.017832293836761687,0.017271181294834455,0.021906336582717963,0.022630474616095755,1996-08-22,162
1996,8,23,0.01782030202303219,0.01969997834297902,0.019362181881411478,0.02321076008406313,0.022695001586408855,1996-08-23,163
1996,8,26,0.021271484171472045,0.021630568711344157,0.02087124843036247,0.0240694751404847,0.022697465604304787,1996-08-26,164
1996,8,27,0.020229837860076504,0.022538776927056088,0.023792832914835745,0.02395995847556347,0.023152602555168943,1996-08-27,165
1996,8,28,0.02082244058427017,0.023071389518623423,0.02429766067253717,0.024058223395282255,0.023172201482729207,1996-08-28,166
1996,8,29,0.023002320023077394,0.025251510468104327,0.0263781846378057,0.025373403399524423,0.02390582217287478,1996-08-29,167
1996,8,30,0.02589591074092523,0.027936617626112985,0.0283889474332647,0.02608588413259675,0.023540507698623266,1996-08-30,168
1996,9,3,0.029401255389022583,0.02840420266705231,0.02882045699962091,0.026475495239371677,0.02416197391150632,1996-09-03,169
1996,9,4,0.02949571232813657,0.02877573837206261,0.028843986890554865,0.02733212501718651,0.024435696223590746,1996-09-04,170
1996,9,5,0.035289669921962995,0.033425269909938084,0.03241740142706619,0.02892367946961142,0.02753297206410685,1996-09-05,171
1996,9,6,0.025844199616555485,0.027033608591936258,0.02789192342088516,0.026645132346840388,0.023922172439848226,1996-09-06,172
1996,9,9,0.023943002781545833,0.02438836081745152,0.026113617234653715,0.025562721474920388,0.024273289246857562,1996-09-09,173
1996,9,10,0.0236403269011368,0.02434038898376339,0.025854198444485846,0.02513392621333105,0.02415898754211617,1996-09-10,174
1996,9,11,0.022785017777585907,0.024259972116549077,0.025372040622145785,0.02499141844398858,0.02430787088209695,1996-09-11,175
1996,9,12,0.022868175915759632,0.023849868462058305,0.025402318330940175,0.024850436812551842,0.024845427999645106,1996-09-12,176
1996,9,13,0.019905582416986718,0.022724357373637132,0.02408704869100653,0.023768371487082687,0.022896282302783302,1996-09-13,177
1996,9,16,0.022125409613162804,0.02250448009848042,0.024169526403769313,0.023793866019688064,0.02230728664069239,1996-09-16,178
1996,9,17,0.02200768369887497,0.023065678229535775,0.024727298331716503,0.024301057756863125,0.023024665134186655,1996-09-17,179
1996,9,18,0.02227773019802576,0.024294759436907794,0.025481805641827455,0.024447365696835806,0.023058024055562964,1996-09-18,180
1996,9,19,0.022006145911264787,0.023559675021429076,0.0253530594785627,0.024427628047434733,0.023227183234364207,1996-09-19,181
1996,9,20,0.020681579382042087,0.022747622859942668,0.02428113879117021,0.023563349409982184,0.022445366789789443,1996-09-20,182
1996,9,23,0.02399307743688759,0.024239612444993952,0.025495646264539144,0.024097769332958936,0.017725424081712446,1996-09-23,183
1996,9,24,0.02310837685786238,0.024692940541346024,0.025722117678433548,0.024962377557097983,0.018607551792653,1996-09-24,184
1996,9,25,0.022973892159638135,0.02446583831044248,0.02542336880522024,0.024528639330245926,0.019123739586516236,1996-09-25,185
1996,9,26,0.02284140627975302,0.024192700272736286,0.025628834840595,0.02545501469294921,0.0188667840380307,1996-09-26,186
1996,9,27,0.022408779664769663,0.024321935284764534,0.025387086890856624,0.024875637242918015,0.019304144390430905,1996-09-27,187
1996,9,30,0.025003893197687026,0.02568445348939884,0.02611646176256392,0.025617630093329943,0.019747262851582653,1996-09-30,188
1996,10,1,0.024838429630354666,0.025519044239826025,0.026161969137029735,0.025641777781447786,0.02004594073877175,1996-10-01,189
1996,10,2,0.02394381055331826,0.024858936057334174,0.025417001122898325,0.02461580185506494,0.020206798684224436,1996-10-02,190
1996,10,3,0.024460936425324122,0.02521917820586091,0.025578835235651114,0.024898071662310395,0.020250714061082385,1996-10-03,191
1996,10,4,0.01879089607543271,0.021406128716287526,0.0222733145145831,0.021618663238589048,0.01826073440014084,1996-10-04,192
1996,10,7,0.020115748896082045,0.02200865999944001,0.022352995213869707,0.02173475010961394,0.018298619270837944,1996-10-07,193
1996,10,8,0.021131906459412354,0.02293581528570219,0.023184061220324036,0.02258955446497257,0.018473925057900565,1996-10-08,194
1996,10,9,0.02255990430591615,0.024122638935885555,0.024329249499331823,0.024116734711333403,0.020436147849113576,1996-10-09,195
1996,10,10,0.023556999183937413,0.024581402533056185,0.02476393549975469,0.024786825727250404,0.020489524682865343,1996-10-10,196
1996,10,11,0.019658092612641048,0.022284002871781467,0.022542817697431102,0.02227319853047954,0.01862823335301696,1996-10-11,197
1996,10,14,0.019886214914350518,0.022584603749710188,0.022389640858393033,0.021911181270371286,0.019017674788909887,1996-10-14,198
1996,10,15,0.02193330019355027,0.02335917818068691,0.02300875374385471,0.02248993664982175,0.019132297329389366,1996-10-15,199
1996,10,16,0.021766541295391663,0.023163524890796088,0.022759062665067928,0.0223417229449841,0.01905335175253595,1996-10-16,200
1996,10,17,0.020705380235509774,0.023052040706727544,0.022680163266209998,0.02227016884081792,0.019140452313736456,1996-10-17,201
1996,10,18,0.02003899098754101,0.022155054514340668,0.0218697701574674,0.021738152825589482,0.019120869826119366,1996-10-18,202
1996,10,21,0.02313344822298553,0.02455038674817609,0.01733223046220015,0.022652194093003026,0.01975845048820301,1996-10-21,203
1996,10,22,0.02383177889969667,0.025036695363125753,0.02052699756876661,0.02346029611714754,0.021532499516730835,1996-10-22,204
1996,10,23,0.02334835088335767,0.02455541671394366,0.020411384477146906,0.02356155071546315,0.021587913344173457,1996-10-23,205
1996,10,24,0.025944849838160186,0.02593747138329263,0.021308765562606947,0.025136642185928454,0.021831077462773272,1996-10-24,206
1996,10,25,0.025435653725418016,0.02580416822017717,0.02199292162549747,0.025345784967061708,0.022107071056560755,1996-10-25,207
1996,10,28,0.029695503873054942,0.027791809146094214,0.02445510671940654,0.0276644653230069,0.02448920225647625,1996-10-28,208
1996,10,29,0.028575814213891715,0.02700405558075921,0.024002010664208408,0.026242525487156554,0.022867645144062285,1996-10-29,209
1996,10,30,0.02962204142739615,0.02939135084763786,0.028397436871681614,0.026518339067818898,0.022882446764408006,1996-10-30,210
1996,10,31,0.028664348660196255,0.028388761422363226,0.02777940387990172,0.02633237964951256,0.023564964533467816,1996-10-31,211
1996,11,1,0.028015733623461037,0.02853608691755945,0.028276245353418283,0.026673635190526485,0.023518405485442564,1996-11-01,212
1996,11,4,0.026813484133413883,0.02636879122925534,0.026606236874214567,0.025920193199166094,0.023466530497282964,1996-11-04,213
1996,11,5,0.027041867373180564,0.025013807196528248,0.02502002966173263,0.025734407808875898,0.02402338841664829,1996-11-05,214
1996,11,6,0.0234251551356005,0.020762947058356435,0.021356402368419482,0.025009283882708535,0.023308148263414805,1996-11-06,215
1996,11,7,0.02495205832432979,0.022212969910945554,0.021977540230082783,0.023851521560536687,0.021386513224424326,1996-11-07,216
1996,11,8,0.021284917529408722,0.022431536951979594,0.022337694386771897,0.022829871326854632,0.021826838460663012,1996-11-08,217
1996,11,11,0.020152805941594902,0.02304916178639925,0.02293397419095696,0.023305142245734704,0.02162786571238666,1996-11-11,218
1996,11,12,0.019728041133625095,0.023713116157584934,0.023773394936813446,0.023787463510438665,0.021883443863223027,1996-11-12,219
1996,11,13,0.018323752064280097,0.021661751676122956,0.022693017701157593,0.023454290090199288,0.021839623693247566,1996-11-13,220
1996,11,14,0.016052081295271442,0.0195394564513128,0.021243127710657596,0.022513703293304477,0.022182263050456775,1996-11-14,221
1996,11,15,0.018133251892628096,0.02080842877905446,0.02227346139831227,0.023092037856334013,0.022257144561981305,1996-11-15,222
1996,11,18,0.020520098338476588,0.02192536022902864,0.018108409121868223,0.023735269036753312,0.02243538648473725,1996-11-18,223
1996,11,19,0.02011481727134557,0.020618723126118472,0.017000001955084654,0.02259127345455797,0.023200036431100312,1996-11-19,224
1996,11,20,0.022537334208551266,0.02263821981519787,0.018788014195518548,0.02396332603810728,0.023308784993188614,1996-11-20,225
1996,11,21,0.021295840720366437,0.023042385179261212,0.022919989065889955,0.024535947965689135,0.023738903344443993,1996-11-21,226
1996,11,22,0.01986726984298484,0.023846730910886942,0.021473765204196686,0.026232093402330136,0.025033133023650015,1996-11-22,227
1996,11,25,0.023737544234513533,0.025122408070474212,0.022728655955441438,0.025528423907407005,0.023058554682675206,1996-11-25,228
