date,f_mktrf1,f_mktrf3,f_mktrf6,f_mktrf12,lb_m_1,lb_m_3,lb_m_6,lb_m_12,lb_m_orig_1,lb_m_orig_3,lb_m_orig_6,lb_m_orig_12,lb_cylr_1,lb_cylr_3,lb_cylr_6,lb_cylr_12,lb_cylr_orig_1,lb_cylr_orig_3,lb_cylr_orig_6,lb_cylr_orig_12,dp,ep,bm,tbl,lty_spread_plus1,dfy,svar,ntis_plus1,infl_plus1
2006-05-17,-19.832207515706777,5.077339124404467,16.292339780665266,16.300058473570168,2.356816879133365,1.9932648106570303,1.972084047784752,1.9783449487717064,2.41344178203253,2.0484145421867,2.04557305759098,2.12502898974029,2.648270201714684,2.307477720823963,2.362861654859348,2.470194191445822,2.702536962389683,2.3201409957991945,2.411472845940975,2.5771097911705168,0.957318720402518,2.1159942750345406,0.30884197784139195,0.046,1.0071999999999999,0.008399999999999998,0.0005998004669999999,0.9965274856017698,1.0085085085085084
2006-05-18,-22.86666538950648,8.381984321150338,18.2587154061288,17.216756146309574,2.5646219729773305,2.1498580893827475,2.1042693185502466,2.081033964383117,2.60024172260201,2.18352437835594,2.17094256667301,2.19611432497229,2.8638440586376337,2.496730451005265,2.523728466272974,2.6062716803628856,2.885415136940031,2.5243770081658545,2.5930505636844043,2.706052334834693,0.957318720402518,2.1159942750345406,0.30884197784139195,0.046,1.0071999999999999,0.008399999999999998,0.0005998004669999999,0.9965274856017698,1.0085085085085084
2006-05-19,-27.588905807106336,8.256233751094744,17.87037298817067,16.67269260080202,2.549615074363713,2.107146500437548,2.0548180158949965,2.050550389023907,2.59464058570309,2.1919809314869103,2.1437415025841,2.21137251321266,2.977778624755776,2.463787579132368,2.468895851995208,2.556829515892143,2.980749453072834,2.4685355433567717,2.511200980666287,2.6351199389329985,0.957318720402518,2.1159942750345406,0.30884197784139195,0.046,1.0071999999999999,0.008399999999999998,0.0005998004669999999,0.9965274856017698,1.0085085085085084
2006-05-22,-11.459489238404919,8.34048577854647,18.92690682010074,16.976171881682056,2.7516387653719523,2.1867877202413366,2.1729521155360767,2.1197070196417984,2.7909908245232,2.21768264137775,2.24112345663655,2.23267710371776,3.148618513327759,2.555114200917503,2.6392685594639307,2.6645362915162387,3.17666998605703,2.7185069291353954,2.717074942326364,2.7707431235543147,0.957318720402518,2.1159942750345406,0.30884197784139195,0.046,1.0071999999999999,0.008399999999999998,0.0005998004669999999,0.9965274856017698,1.0085085085085084
2006-05-23,-12.452844789087125,10.428785869874968,19.763886644672326,16.356762379280344,2.9157909005764195,2.2877867868318584,2.209762041741782,2.1451287752559938,2.97412033485854,2.31956160331563,2.26890363570284,2.22128758052351,3.35796730549345,2.704053541593172,2.725936936538096,2.7271317535233908,3.449600777153777,2.877103288849432,2.7984877583918504,2.878989039455496,0.957318720402518,2.1159942750345406,0.30884197784139195,0.046,1.0071999999999999,0.008399999999999998,0.0005998004669999999,0.9965274856017698,1.0085085085085084
2006-05-24,-15.669184549771131,7.877692521760604,19.737243136450424,16.787113663828634,2.6461497840181014,2.325119526565082,2.2386227785873003,2.1827915757560863,2.69552062373396,2.35844155653344,2.33450020381413,2.29198592236076,3.050133239031188,2.773631792719656,2.7379476832487404,2.7626545573509067,3.0505827243911097,2.759884407775099,2.7741217861005203,2.8754069698997404,0.957318720402518,2.1159942750345406,0.30884197784139195,0.046,1.0071999999999999,0.008399999999999998,0.0005998004669999999,0.9965274856017698,1.0085085085085084
2006-05-25,-23.73416644456867,4.10996462258808,17.777849864039208,15.6404101614789,2.0756025397874884,1.9930760062360509,2.054114933049865,2.066132336320572,2.1178719140868,2.11991550340643,2.15698315220022,2.2571243926136497,2.373553766935563,2.340297247291871,2.51626716043715,2.621150198221904,2.363817595786,2.354745782336594,2.551045183867122,2.707900127674438,0.957318720402518,2.1159942750345406,0.30884197784139195,0.046,1.0071999999999999,0.008399999999999998,0.0005998004669999999,0.9965274856017698,1.0085085085085084
2006-05-26,-40.98776735073142,1.5562397712978182,15.756994741626018,15.941217466148029,1.7746958072471375,1.8391125546625888,1.963584350371254,2.0263532084401388,1.80341700261559,1.8739358944290097,2.04326008172179,2.11888328889559,1.9962132991632284,2.1636361584476105,2.409492158347446,2.575591921468092,2.0070969618466314,2.1882745197118134,2.467798656920535,2.6876392872953283,0.957318720402518,2.1159942750345406,0.30884197784139195,0.046,1.0071999999999999,0.008399999999999998,0.0005998004669999999,0.9965274856017698,1.0085085085085084
2006-05-30,-15.728750810364867,10.164888415672557,16.19492620783234,17.838123237554715,3.0767234633547607,2.595011895452939,2.492473926037005,2.410814651919981,3.13141392291809,2.6320803575916902,2.5912375838488497,2.52213747036559,3.53648668987891,3.098517490669212,3.09326630012618,3.10562613083989,3.5498450877254037,3.104303972893725,3.134998040351976,3.22702841919661,0.957318720402518,2.1159942750345406,0.30884197784139195,0.046,1.0071999999999999,0.008399999999999998,0.0005998004669999999,0.9965274856017698,1.0085085085085084
2006-05-31,-0.360827782295603,7.703789269884531,15.181292566814886,17.32826608539193,2.294786476228829,2.2724474549599925,2.280348625599212,2.2927841900882653,2.33142092132628,2.35074442072119,2.37233972097644,2.47412509524252,2.5720578027273198,2.6793726513000253,2.7795392440896376,2.940701959044408,2.5799088122455345,2.6879738002166707,2.829920145199228,3.039576848941126,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
2006-06-01,-17.072523122343107,2.9832057278640356,14.627606459103193,16.163729861107747,1.8475482428936836,1.937137605587205,2.0297772070391686,2.103760819920552,1.87438625617561,1.96404229455369,2.0796667905855,2.2202228891340403,2.087127560391469,2.289660133227156,2.4901734022012643,2.6836733117871097,2.10668297598156,2.375584346052313,2.5396306381218627,2.7950751905329425,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
2006-06-02,-10.073542462969254,2.1650784727471617,14.401867255063872,15.322365628922752,1.792059993687268,1.942061172449472,2.061064204516096,2.1139418962864864,1.82574748940545,1.96903424428904,2.1174127509170098,2.2369265841871098,2.0237117280448884,2.289098397919196,2.5434425249853536,2.700471514057757,2.044079742760936,2.3392138191091507,2.637312433965793,2.801163104599384,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
2006-06-05,2.570746265743651,11.635933333612503,17.595654488717514,16.387875916210138,2.4658295190220496,2.375463803707514,2.3566623127591804,2.3191226514347725,2.51610147738391,2.4644356463251,2.44585495870245,2.49000126183316,2.742915183576859,2.795256298971532,2.8847804400494304,2.935099301887669,2.7504521076537976,2.816599129606725,2.9431503607606984,3.02547679775223,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
2006-06-06,7.233368944433227,12.874175796061849,19.82490488943709,14.48533241867933,2.6430287506186243,2.553331007335943,2.467908737533592,2.3920437038730613,2.69883424040213,2.61353085796825,2.5706742347896503,2.53975604928953,2.9902108124226965,3.03112986748297,3.030498503487995,3.045867182219606,2.9986392024018667,3.058172209673148,3.104428260028278,3.152691185901293,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
2006-06-07,5.974853866665608,11.282555063084576,21.987714255845113,16.462832839499985,2.775859491891723,2.700546395816037,2.647856905058747,2.5103853484714485,2.81793794515328,2.74688905590261,2.7373465611092,2.61115773619,3.132738211757899,3.1911040347196407,3.297897847990991,3.219404269309229,3.1407227902540376,3.227922278348679,3.355771800937669,3.365377125235129,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
2006-06-08,6.067515484820607,8.727909940336342,21.416809274013595,16.39126105236304,2.941668123485517,2.7715075689404376,2.651694209270289,2.516012149011583,2.98390860950741,2.82597329982781,2.7375218038086,2.61348777272156,3.365740430391665,3.2956652024058384,3.308785288821277,3.2591646517964734,3.3995994010636528,3.342908693990528,3.3695776964152158,3.411119278919228,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
2006-06-09,16.27491164148207,12.166684284055052,21.517694051777035,15.65991674890439,2.8803619448609403,2.7374642920176973,2.6560518139188347,2.538149390709984,2.92036697187289,2.7896985597348203,2.72654844799831,2.6237672456950403,3.2606200061893924,3.243086604494369,3.304119179482097,3.285241686769252,3.2935667375361515,3.2849700537436965,3.3827628936370293,3.3750930366075487,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
2006-06-12,18.405020181695786,17.71498451242408,24.773354095020707,18.946363939755596,3.651152883717781,3.177203272244437,2.952557843723908,2.74363195219694,3.9566230888628096,3.2528635405875703,3.02326865341359,2.87012412986606,4.170780503165469,3.7696004098749314,3.6937133426260766,3.5612014712152487,4.182694900917829,3.7884595500643545,3.7503942243569246,3.697492354262181,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
2006-06-13,14.647073942883448,26.33278172490643,27.551130476651853,20.71288920433638,4.558233236328104,3.7092665845817385,3.267554463168101,2.973356321260306,5.08275872270884,3.8241938212711,3.40090849963143,3.1694986186183502,5.301125896457071,4.616892041947468,4.150760027557319,3.928808702054845,5.311827517922332,4.532448065478039,4.221579134466685,4.046756526789561,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
2006-06-14,2.1329214658605267,25.818041621701227,26.093732926253345,20.848375810362697,3.8356564680611087,3.32703590081572,3.05605735288299,2.846428854873886,4.11545890036004,3.39208464818357,3.10749249724698,2.95580960182255,4.439559751950984,4.029846826219174,3.848438246882341,3.737829912183773,4.388048304282112,4.060308439379615,3.930333317273184,3.9109942284424792,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
2006-06-15,-24.667919038209128,16.444743765433678,21.67603021332969,18.181645732744144,2.2035343976840736,2.215533893299384,2.27690136735252,2.261298516974923,2.26507540899585,2.27201140320456,2.37454072855274,2.36865724730374,2.5078971725989883,2.629244287856572,2.823173629980758,2.923836703959423,,2.6480842670233717,2.8735338264458963,3.0649558803215324,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
2006-06-16,-18.213888556772908,19.041654934450847,24.419876070370528,18.802010050755214,2.556816124272914,2.460546051282362,2.434194669435641,2.36204061051004,2.63042758628223,2.50498451919368,2.49710123761621,2.44573569468565,2.9508068344515226,2.9592360156493425,3.055535802590347,3.066530986281612,,2.990897687380634,3.1480460065312985,3.159765661269177,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
2006-06-19,14.514455372682988,23.20547795187702,26.67835829074803,18.244271523999455,2.7880138714600275,2.7565765435512546,2.613613750051478,2.450853266611652,2.83059031963203,2.8041106389095,2.69098510196725,2.60202897936107,3.172895857996374,3.35128017491882,3.283772328572391,3.2120976495068856,3.18594723178726,3.388379041743095,3.3320972986749706,3.3413421796186067,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
2006-06-20,4.246385702368283,22.297893751447262,25.918209906048205,18.98505605082299,2.45287175796272,2.5562616421980984,2.514220160437482,2.3719758778475186,2.48452985035198,2.62079631428853,2.6179140028151,2.54953182418852,2.752765059576184,3.0604223930851675,3.1358544737041334,3.052374083525753,2.759144810873801,3.083409217430121,3.173303883534922,3.1710634302373557,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
2006-06-21,-15.742766025577781,20.409440686913882,24.178279962348135,16.318751629111517,2.12140350774806,2.2364888074741365,2.248492232521873,2.147059699126949,2.15438138031998,2.2913883531654298,2.31891478876564,2.2392779164579,2.373101225489825,2.7059219789004407,2.828637930497152,2.7845667308416253,,2.7330127598616585,2.906638621545573,2.8609455168610283,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
2006-06-22,10.018168489523749,20.371114412785474,25.012457596108597,16.534263702165486,2.21792269482219,2.2884012875604087,2.292653411586275,2.213564959246715,2.24872717669472,2.34488766815234,2.42094391512143,2.4174391063369502,2.460197771334168,2.726800985739676,2.8555172891192804,2.843816614224333,2.4648792113333435,2.7567366872042736,2.9200453979585546,2.942589794729726,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
2006-06-23,19.11489010040457,19.681168537981453,24.44179756416269,16.272178491513255,2.270778891969987,2.356246982881394,2.3234455587915672,2.2116766987932537,2.33156573458986,2.43768913987784,2.44851439030697,2.41154016764493,2.5037262863997967,2.830549347138421,2.8880709089086385,2.850859338979351,2.5084283605629647,2.860983776904702,2.936487099039367,2.951037976812462,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
2006-06-26,12.817036504277635,21.32898150425433,22.218831654610316,16.786240142420937,2.172316025991054,2.210070322432136,2.2285406264755068,2.128172645520766,2.20437643628591,2.25979322349266,2.29400749348474,2.22162322661386,2.421776160431276,2.6449077567964485,2.783742578028335,2.743844400452642,2.436961284527498,2.677052385398977,2.838815729995213,2.8220632818289832,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
2006-06-27,18.750467511561197,28.362017218823965,25.220761120825543,17.800457414241656,2.412994123697063,2.435149468005272,2.3678750652560985,2.25613905990214,2.47713875454711,2.51190021370064,2.45709957167466,2.42292486925195,2.655871192577662,2.912085141474871,2.948178624498624,2.918100283986727,2.660994286346906,2.933763725895654,2.9898298110843338,3.0349501545796493,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
2006-06-28,26.779106531513452,26.147313377707793,25.564868738192814,16.952077897452234,2.2531651847710426,2.35020422999162,2.323932447518936,2.247567341824019,2.29876119902575,2.4301534649254,2.47550573612833,2.4696076073123003,2.463419416307448,2.8070468655967216,2.8884578133477405,2.8850898210593874,2.4701481412807733,2.8352219667309604,2.931161038887085,2.979421638411902,0.9981422218926737,2.1556442294394698,0.3143403075308619,0.0472,1.0063000000000002,0.008,0.001355149012,0.9973432658385227,1.0049627791563276
