date,f_mktrf1,f_mktrf3,f_mktrf6,f_mktrf12,lb_m_1,lb_m_3,lb_m_6,lb_m_12,lb_m_orig_1,lb_m_orig_3,lb_m_orig_6,lb_m_orig_12,lb_cylr_1,lb_cylr_3,lb_cylr_6,lb_cylr_12,lb_cylr_orig_1,lb_cylr_orig_3,lb_cylr_orig_6,lb_cylr_orig_12,dp,ep,bm,tbl,lty_spread_plus1,dfy,svar,ntis_plus1,infl_plus1
1991-02-28,11.567787011352593,19.196002004962587,13.794698681782647,10.673407211894336,3.921051586665015,3.293119511314313,2.68113649003954,2.597645873861896,,,,,4.458721255702942,3.9687564247781295,3.537937742738522,3.4929190498977984,,,,,1.5878181626384773,2.1424558525577098,0.4427204407774671,0.0594,1.0247000000000002,0.012399999999999994,0.0024312988280000003,1.001246896019191,1.0014858841010403
1991-03-31,-8.570999072396734,-2.890269211627139,3.7322536248038496,6.820861922556332,2.899956386406072,3.073273846721495,3.0760913556689817,3.0760913556689817,,,,,3.08071183765046,3.5823913585598977,3.790296995084976,3.790296995084976,,,,,1.5665190369495363,2.114148684826927,0.4571255997199591,0.0591,1.0253,0.011600000000000013,0.001375058016,1.0032513958389022,1.0014836795252224
1991-04-30,36.921965607375995,10.068731474140247,5.43285703138312,7.300156901938548,2.8901697369273363,2.810719617300692,2.66960800814653,2.6004338043976336,,,,,3.149523285425817,3.2745087244816173,3.254279240397747,3.2609496084168814,,,,,1.5671905573446292,2.089145484810519,0.46123959873540016,0.0565,1.0272,0.01079999999999999,0.00207278941,1.0057301566360715,1.0014814814814814
1991-05-31,-38.506928117323056,4.735384664728404,-8.847875720746789,4.952368450127054,2.2582658641193687,2.5604943694072464,2.575876939143211,2.560097735444645,,,,,2.4832668491315952,3.032162850293344,3.232328658095692,3.244033123383911,,,,,1.5303556233901094,2.026013505499561,0.43996696944673824,0.0546,1.0299,0.009999999999999995,0.0015852059729999997,1.0069821048079608,1.002958579881657
1991-06-30,46.275875405649636,13.336752458693013,16.890344965542603,7.114151501733579,3.37033972322567,3.231584856326184,3.114104875746412,3.114104875746412,,,,,3.7175078917354503,3.784639233896136,3.9033954936475888,3.9033954936475888,,,,,1.5804489892331546,2.04915516069594,0.4582437430119549,0.0557,1.0303,0.009500000000000008,0.0011798793950000002,1.0142474893521833,1.0029498525073748
1991-07-31,26.44374388669295,1.6978452752495876,9.719010725078414,7.472872357284377,2.079325175441445,2.482377318253009,2.5502115195021484,2.498956925426156,,,,,2.2561467772277983,2.991609585975716,3.13988581038138,3.035058868822648,,,,,1.540073069337181,1.977587631753388,0.44035678156055563,0.0558,1.0292,0.008900000000000005,0.001105340522,1.0148355527647315,1.0014705882352941
1991-08-31,-22.13726707248953,-22.38332527668021,7.1055573144434,3.6340385180058776,1.7076815471849496,2.357651901766394,2.563750484687944,2.5837191095356387,,,,,1.8679871130720176,2.793780978129182,3.285700236945794,3.3520940388375013,,,,,1.5241089387895084,1.9296557941080952,0.437639637271652,0.0533,1.0285000000000002,0.009000000000000008,0.002037666692,1.0173312982973117,1.0029368575624082
1991-09-30,8.235813735481923,26.36780947415298,6.569830754148542,6.368274227535631,1.9585865709858203,2.4855628669320917,2.6954365284231345,2.6954365284231345,,,,,2.105488874786823,2.866627708321172,3.362780181046152,3.362780181046152,,,,,1.5469202239124886,1.9196769722745675,0.44153183703099674,0.052199999999999996,1.0268,0.009000000000000008,0.00047468995900000005,1.0232890439677502,1.0043923865300146
1991-10-31,-34.419630859689754,15.313133609957852,8.963410293794638,6.480139421440367,1.815525203206883,2.1739719974235268,2.3430306298373025,2.377435305846929,,,,,1.9414138108650285,2.513351373045228,2.8755128192704724,3.001043635853201,,,,,1.5331729451108576,1.8726685422913505,0.43400345378123883,0.0499,1.0292,0.009399999999999992,0.001125638326,1.0255088958241876,1.001457725947522
1991-11-30,132.12161331105898,38.7635847197477,21.350468864514838,14.008658140110942,3.274358863400623,3.1906949414621777,2.911113986951929,2.8646848426472937,,,,,3.523378160689325,3.6192855805850495,3.487346136563029,3.4634914816139366,,,,,1.5761341005465885,1.881086639147349,0.46015449030635514,0.045599999999999995,1.0332999999999999,0.009699999999999986,0.0020490255839999997,1.030689946961441,1.002911208151383
1991-12-31,-17.253863395171408,-13.673282060455971,-5.13476983750365,4.586044533329714,2.646300169253992,2.5857291161148472,2.2656843951938184,2.2656843951938184,,,,,2.889453804944924,3.008661092469662,2.7695276933107147,2.7695276933107147,,,,,1.4683797973001411,1.7374099363773592,0.42034441734015393,0.0407,1.0323,0.009499999999999995,0.002049521867,1.0318123844292109,1.0007256894049346
1992-01-31,12.870985921524003,2.51731695062265,6.596125269648834,6.876750603274773,2.538253738176292,3.0889228184185327,2.474240872613425,2.279684186277414,,,,,2.7338969858397304,3.428577781444589,3.047206014385497,2.983328326270774,,,,,1.4917799944126973,1.76209181789614,0.4132296784533297,0.038,1.0395999999999999,0.009300000000000017,0.000872454924,1.0319414665393833,1.0014503263234227
1992-02-29,-28.931423599126926,1.7006818051234163,-0.4403199659207324,7.015390044923309,2.0238221540008303,2.349374945601759,2.293970284172801,2.3070694852502447,,,,,2.1836370497908937,2.6664842317558666,2.854067611859402,3.0052431215159388,,,,,1.485549529882559,1.7571329964726576,0.40763052516093295,0.0384,1.0393000000000001,0.00940000000000002,0.0009132361400000003,1.0335560213341366,1.00362056480811
1992-03-31,30.596144672689363,3.524211220598339,5.746016419890587,11.67391148605943,2.061311245782828,2.245478052629007,2.254088039825759,2.318037788056841,,,,,2.2054595534050927,2.5445713316187075,2.660571701297799,2.9059455712087363,,,,,1.5109013240517877,1.7837465110069095,0.40210603421764723,0.0404,1.0393,0.009000000000000008,0.00046976007500000003,1.0419005380213369,1.0050505050505052
1992-04-30,7.925113753897328,7.9347151545728245,2.34793544491092,5.592694082910721,1.8099991896726575,2.0326321000800545,2.165104492082653,2.189409856561197,,,,,1.9574145394265128,2.329493452122826,2.6402372386381323,2.7405165090281143,,,,,1.4832823538553992,1.7737872076063006,0.3873034717692683,0.0375,1.0428,0.008800000000000016,0.0016610518059999998,1.038661810057257,1.0014357501794686
1992-05-31,-20.550452702115194,-2.57039318466199,6.517859260080172,8.717752449834348,1.5163595649762918,1.7212437011113504,2.032355197153359,2.063010093988649,,,,,1.6282430767403249,1.9568241663829056,2.48732711378056,2.553243138677688,,,,,1.482210639072604,1.7900724232306828,0.3829985162855326,0.0363,1.0418,0.008500000000000008,0.0006900329090000001,1.0371754887249198,1.0014336917562723
1992-06-30,44.0465126711679,7.898234006907767,14.68384985072273,10.258978086995363,1.406721041628309,1.8941517713786076,2.228776423561689,2.228776423561689,,,,,1.5005393538688798,2.1482822371154167,2.7047814968016395,2.7047814968016395,,,,,1.4996137053044345,1.8245399509285862,0.3920423538331407,0.0366,1.0399,0.008300000000000002,0.00075291923,1.0430765595966855,1.003579098067287
1992-07-31,-27.848894647956968,-2.8809213491046926,6.928857864646698,5.541303130501207,1.2981880069859746,1.5968514277578592,1.8128024474419075,1.8128024474419075,,,,,1.386581584257954,1.774243531636538,2.1422657996616854,2.1422657996616854,,,,,1.4630225071584686,1.8050915041985718,0.3833486996935862,0.0321,1.0405,0.007699999999999985,0.000897480478,1.0414947918563637,1.0021398002853068
1992-08-31,10.551977666395551,17.25117394421778,16.442300228989872,11.389937968476582,1.5323329890619477,1.9479795103156896,2.031412060564473,2.031412060564473,,,,,1.6339555023447505,2.1858801385143964,2.399722163145844,2.399722163145844,,,,,1.4893357514363377,1.848191016826683,0.39940503692424356,0.0313,1.0412,0.007000000000000006,0.00036955877700000007,1.0430499562341236,1.002846975088968
1992-09-30,9.03105449747068,20.60128235649037,16.305971713835675,10.003743885611026,1.927320195971255,1.971777518126776,2.0182839191972923,2.0182839191972923,,,,,2.0950153644268847,2.199866175782503,2.336700518677176,2.336700518677176,,,,,1.482290316364688,1.8575886655120115,0.3976569721096054,0.0291,1.0419,0.007000000000000006,0.000872211768,1.041137782297627,1.0028388928317957
1992-10-31,36.50183120990729,22.668327063627025,11.162877762860823,11.37953363801536,1.9563251965813315,1.8452539821135436,2.1546424622128804,2.1546424622128804,,,,,2.104220902469605,2.016295271097367,2.497510800437945,2.497510800437945,,,,,1.4799172986914257,1.8747001336295464,0.4032511777507015,0.0286,1.0455,0.008499999999999994,0.000944148791,1.0410960986623963,1.0035385704175512
1992-11-30,20.271495829849684,14.987065336192007,10.226082661653768,6.790622411460068,1.281767536952664,1.5562144382371217,1.5951796945552428,1.5951796945552428,,,,,1.354268184464496,1.758682478682554,1.8208190286931825,1.8208190286931825,,,,,1.4498353439865603,1.863740451287688,0.3936264584752829,0.0313,1.0434999999999999,0.00860000000000001,0.0005080996050000001,1.037986651721801,1.001410437235543
1992-12-31,16.604553996186855,12.559552521546546,5.697777037878815,7.18858786083052,1.2256430305371144,1.4180586157141837,1.448997630677771,1.448997630677771,,,,,1.266548423185622,1.5701899301678826,1.6883177266457483,1.6883177266457483,,,,,1.4395091785091276,1.87218775330546,0.3941096141989526,0.0322,1.0404,0.008300000000000002,0.000471539998,1.0388286878101247,0.9992957746478873
1993-01-31,26.04011869769174,0.9815413520874117,4.014663241482408,8.4712680139442,1.15726462351682,1.4360937396438784,1.503910333496723,1.503910333496723,,,,,1.2440033957041787,1.631213261187886,1.7290920149901936,1.7290920149901936,,,,,1.4350146616486095,1.8781773415142338,0.393048104460834,0.03,1.0425,0.007599999999999996,0.0003488456919999999,1.0417538423095691,1.0049330514446793
1993-02-28,19.94583993557839,8.090792035484728,7.637947286065705,4.520593195961209,1.2147802221113326,1.5144457762264336,1.5590757814692042,1.576995270134225,,,,,1.3138011157363436,1.7351006270553682,1.8479385393188268,1.959192536510881,,,,,1.4271059988482806,1.880592041790643,0.3859601968908335,0.029300000000000003,1.0405,0.0068000000000000005,0.001146872153,1.0407281701940971,1.0035063113604488
1993-03-31,-32.13233029897937,-1.010404437157586,3.422481615332673,-0.08275212757088424,1.1708701356086155,1.4790719047543204,1.6421404297030404,1.693177143618289,,,,,1.2284383007717063,1.6436479338732628,1.9184581272130468,2.0044674243651923,,,,,1.411095406833458,1.8747482771644668,0.33361352638732605,0.029500000000000002,1.0407,0.005699999999999997,0.0010047233329999999,1.0371064144901398,1.0034940600978337
1993-04-30,39.14555930265378,7.030533233138581,12.12762213275429,2.14494644648322,1.1657211816346458,1.562388700757962,1.759682921461128,1.7382718080634751,,,,,1.2483815865281709,1.7440457114227064,2.04132120035811,2.0368882131378925,,,,,1.4380153973551764,1.8918881805134822,0.33434980595256286,0.0287,1.0414,0.0068000000000000005,0.001004797726,1.0398126854684686,1.0027855153203342
1993-05-31,0.6972245882393757,8.572339319915478,5.354996689627933,1.3275807324820699,1.222776738799277,1.4508962332044983,1.5753737855521694,1.6534283356254331,,,,,1.3332003941043953,1.6517528447735723,1.8244308649497796,1.9570933135937865,,,,,1.4167253729755487,1.8607447496938336,0.32488242147966084,0.0296,1.0405,0.007800000000000015,0.0008173037820000001,1.0402546287807057,1.0013888888888889
1993-06-30,-8.595999418038147,7.875260663618633,8.45091141214489,-0.967770670094048,0.9142472879161946,1.256728642271228,1.463141609630783,1.6296788723980882,,,,,0.9550450902851816,1.3767144546102283,1.67228349771272,1.8710816382575917,,,,,1.417142286075891,1.8512336257142348,0.32593124756094427,0.030699999999999998,1.0361,0.007400000000000004,0.0005738166840000001,1.041154021410631,1.0013869625520113
1993-07-31,37.10656436941502,16.927193049180023,12.673474132693974,1.9191754838650654,1.0189910336502397,1.376149605668303,1.561401517334004,1.7064682805768696,,,,,1.074819606594245,1.525018395221127,1.7695535224265626,1.997253940782531,,,,,1.4223771082602594,1.8750275237582787,0.3237770308188938,0.0304,1.0352000000000001,0.007599999999999996,0.000608961767,1.0410077869063,1.0
1993-08-31,-12.071997166797477,-1.7335271255912055,0.20195421281767878,2.3424806913886487,1.1371046486077752,1.2106945220782876,1.358380538670403,1.620283990949683,,,,,1.241124858910117,1.3685334882370694,1.5793783945607889,1.9298255103319184,,,,,1.3884181629195051,1.8592933272863874,0.31386498333839247,0.0302,1.0321,0.007500000000000007,0.00028157747100000005,1.0401929368815293,1.002770083102493
1993-09-30,21.017978757248645,8.239929331011275,-6.001013380742548,0.30793597509881643,1.219561151806596,1.397755764246308,1.532017132311409,1.642417794555766,,,,,1.3177074706816605,1.5764779025427949,1.784024297268652,1.9321832240697296,,,,,1.3983497972937409,1.8871272838379696,0.32235182146238445,0.029500000000000002,1.0332,0.006799999999999987,0.0004706645780000001,1.04184071090225,1.0020718232044197
1993-10-31,-13.834424364141595,9.331471957746285,-6.4925545439125765,0.7392464636566398,1.0148334408094262,1.2418537793552813,1.3943761086864668,1.4842646539756108,,,,,1.0783263570759234,1.3845812420958026,1.6238277153686962,1.7433483321147143,,,,,1.3806856362801625,1.8918036538229082,0.3113628329216831,0.0302,1.0321,0.006400000000000003,0.00031420480300000005,1.0403671364066591,1.0041350792556858
1993-11-30,17.67629704518301,2.146739127499231,-1.9384444553900204,-2.0929603038757683,1.487571030259534,1.5923697566899937,1.6858044327596904,1.7101054770858972,,,,,1.655588131711247,1.827525958523935,1.946631024976155,1.9769527938397728,,,,,1.395221126544735,1.9281249043654842,0.31107941081016693,0.031,1.0341,0.007300000000000001,0.00057632802,1.0438375602826677,1.0006863417982157
1993-12-31,37.351952777815534,-17.902317916627375,-8.97529446544807,-2.3791837783492475,0.955057186878951,1.2210402654340415,1.4144465758014666,1.5539426117411306,,,,,1.0246583988333269,1.362014160622416,1.636365292340975,1.8757220311643348,,,,,1.3867189156580482,1.940879078127801,0.3052672229090084,0.030600000000000002,1.0348,0.0076000000000000095,0.00026968626699999996,1.0457268699066922,1.0
1994-01-31,-40.560367046049485,-24.10543107071139,-8.832116604257356,-3.2695119608358025,0.8485484794355752,1.0328640642202809,1.2448784578920962,1.4004285701005037,,,,,0.9094902484030446,1.1732730074784223,1.469629738025101,1.717182356974205,,,,,1.3581746119665041,1.9213046138476138,0.28805856716297956,0.0298,1.0339,0.007300000000000001,0.000423485804,1.0436711352384107,1.0027434842249656
1994-02-28,-38.363481000132715,-9.3097467165983,2.6132291283023967,3.100073121070923,1.5973591293227445,1.7367746045902954,1.837078764407858,1.851873426412828,,,,,1.7472765405684056,1.973014392061664,2.1678679220616344,2.2386742948341287,,,,,1.3921080022921606,1.9640675267451817,0.2990588208680001,0.0325,1.0357,0.0068000000000000005,0.001026088271,1.0450411316125676,1.0034199726402189
1994-03-31,17.264329810155576,-0.0505326428629882,6.846903685124461,10.742748815100022,3.157662827853963,2.724025937752838,2.478436941201111,2.39049422226873,,,,,3.591278148816937,3.2052824712106487,2.964428548119209,2.884923393162941,,,,,1.4423498987860315,2.023002232181102,0.30748380506932604,0.035,1.0375,0.006500000000000006,0.000892130885,1.0419050877734173,1.003408316291752
1994-04-30,16.959174673566935,6.130873695393557,5.782384359336357,12.427609292820563,1.4723038782097582,1.83621095260062,2.002035783880202,2.048192172828992,,,,,1.6254673322321798,2.1259343212483146,2.4152868144568624,2.659081992082137,,,,,1.4342373644242281,2.0474333387845283,0.30366478621342424,0.0368,1.0377,0.006400000000000003,0.0013736767199999998,1.039845659339765,1.001358695652174
1994-05-31,-24.19489081263242,14.882587780001533,-2.155963220478685,12.58887081025637,1.1450842731590092,1.3637574205845129,1.702942414681972,1.666322542389791,,,,,1.250902404047722,1.5682497004926532,2.0365512141741644,1.9268808356503664,,,,,1.425235427544905,2.069742262036982,0.2974694757018966,0.0414,1.0345,0.0063,0.000750498236,1.039641067073013,1.0006784260515604
1994-06-30,43.057954789916494,15.368655807811926,6.235684050029899,20.058256762734405,1.746779202571765,1.9836847440679175,2.1631059329393474,2.2577965914621387,,,,,1.906331058374244,2.249744004850944,2.5624094682943706,2.719083706152233,,,,,1.4557433286055819,2.130411508799856,0.30841707670307816,0.0414,1.0359999999999998,0.006800000000000014,0.000797103586,1.0339955639531548,1.0033898305084745
1994-07-31,43.1834275910429,5.351865987272486,3.6972302476291574,20.282473900974686,0.9351737512757118,1.4051442090582666,1.770493863679085,1.990600922356322,,,,,0.999759572818473,1.608024050890115,2.1130072537091342,2.3829803785637584,,,,,1.4270437374872182,2.1272141078542033,0.2969853807729684,0.0433,1.0313,0.006900000000000017,0.00032727011200000004,1.0312112174323431,1.0027027027027027
1994-08-31,-33.10600079224599,-19.59809248807143,2.2744243968000344,15.364173995460572,1.023846722858555,1.2324842630647248,1.3979175409779754,1.5600129161503693,,,,,1.1135187970969966,1.3923932728321675,1.6507590638818916,1.903709339532965,,,,,1.3923693527514365,2.1172959309815207,0.2856838193200228,0.044800000000000006,1.0313,0.006699999999999998,0.0005603786929999999,1.028706518168643,1.0040431266846361
1994-09-30,22.40434863165044,-4.752633051723976,14.154037294519428,23.305318955235776,1.595698887343463,1.8823753302996973,1.839997684968543,1.8717481983844604,,,,,1.7319383239457495,2.1690951627408053,2.1838404277022567,2.2466937402829608,,,,,1.4219081615878695,2.1708844919847925,0.2909046585988527,0.0462,1.0338,0.006400000000000003,0.000801875469,1.02900329484448,1.0026845637583892
1994-10-31,-47.926624523107854,-3.568375888502384,15.50174365315411,20.461720142928506,1.236898418389596,1.7346696918843547,1.8719896501720408,1.8792941485639345,,,,,1.3912294306159083,1.990335988310796,2.220584512932974,2.2407291954178303,,,,,1.4076392935244986,2.1893728864538122,0.28607127371314517,0.0495,1.0313999999999999,0.0063,0.0011584214689999998,1.0260004953180004,1.000669344042838
1994-11-30,12.432881084188185,25.390978125854158,32.14596900891111,30.47186147148817,1.940752277575725,2.194296330786816,2.223605842482269,2.221178760159645,,,,,2.116611908020058,2.504761896564544,2.6069435204500517,2.6077831055747,,,,,1.4542561654826445,2.267315043524089,0.2989926142670591,0.0529,1.0279,0.006400000000000003,0.000836382829,1.0229171470161136,1.0013377926421403
1994-12-31,26.066969125235495,33.45824453787127,34.193486482664824,30.341215605311422,1.356590970144171,1.6732035198526012,1.9117210359077723,1.9117210359077723,,,,,1.464964850295061,1.945922741442497,2.258969581684614,2.258969581684614,,,,,1.4483032433430898,2.2913617365462358,0.2915683000067602,0.055999999999999994,1.0239,0.006399999999999989,0.0007049266810000001,1.016594292602983,1.0
1995-01-31,36.23240493304492,34.883052806188,34.63583761897038,30.293976205719897,1.0290595746470557,1.2290027875081166,1.3736699706494726,1.5983191564216637,,,,,1.1103917688332403,1.3901454798079342,1.6354042076517936,2.0108713483321243,,,,,1.4243156030677921,2.288393463495014,0.2908537343814016,0.0571,1.0209000000000001,0.006199999999999997,0.000289388878,1.015093369874641,1.0040080160320644
1995-02-28,36.4383167013651,26.647364275839625,26.219046684939507,29.123502966084345,0.9225608923146036,1.1111346085510772,1.3620583034013989,1.4870420116756289,,,,,0.9850733212789666,1.2534123310927885,1.6043743209454762,1.8570480840863277,,,,,1.3888768918036947,2.273541385839305,0.27873003559222,0.057699999999999994,1.0181,0.0059000000000000025,0.00047243215300000005,1.0145320950828902,1.0039920159680638
1995-03-31,30.097138990805927,32.232611899858995,30.31145340614385,25.35490561942302,1.31328476601426,1.4713752504844917,1.4201752671712538,1.5731874370421144,,,,,1.4092442365041895,1.6681178886902075,1.682765640573261,1.9472048134898945,,,,,1.3619144245795836,2.2667502774789723,0.3138765418776539,0.057300000000000004,1.0182,0.0058,0.0004843187420000001,1.0143885982605019,1.0033134526176275
1995-04-30,18.70473063085978,34.5056034093374,21.211552000090393,23.47078618879501,1.0813677849267,1.0515421140343868,1.3659589725573555,1.4493909236566829,,,,,1.1451395647230789,1.1541002237192333,1.6792489041591945,1.818402091191569,,,,,1.3391604523612326,2.258243182326419,0.3019947008247009,0.0565,1.018,0.005699999999999997,0.000256927642,1.0130124069076316,1.0033025099075297
1995-05-31,21.7230255199631,17.396574740353987,24.31541009209397,21.807371929046802,1.0825287928515606,1.1480391441508506,1.404794641340298,1.5116747920570672,,,,,1.1519200277950898,1.2708455413637334,1.7358215849034833,1.9648147591720797,,,,,1.3082919021235977,2.2412878052078806,0.2922642542456368,0.0567,1.0110000000000001,0.005499999999999991,0.001011447259,1.0107437780040103,1.0019749835418037
1995-06-30,28.38279833605082,26.27316322814286,22.62141883260167,19.69426773884193,1.032461899248854,1.3865268126046413,1.573448477719102,1.7501362522603914,,,,,1.0807187624221015,1.5635567608221212,1.912465618650423,2.30470235648974,,,,,1.2920130417820284,2.238601303525704,0.28642961789533944,0.0547,1.0123,0.006000000000000005,0.0006967986529999999,1.008274919056736,1.0019710906701709
1995-07-31,-5.657199385715961,10.077216208901163,19.0047840490434,9.18360984715061,1.4657385188453855,1.6944395905475116,1.8099631669154168,1.7814847364242965,,,,,1.5440123965215011,1.8640510181624208,2.1547172610888663,2.3814441994313635,,,,,1.266056130065346,2.214554546151426,0.27716036719066023,0.0542,1.0149,0.006299999999999986,0.000773224649,1.0070611197840458,1.0
1995-08-31,38.511241540925226,27.916021744808095,25.82322142049791,13.700135268359226,0.9968225993780432,1.3763459863960148,1.6958003807750148,1.7265751606664617,,,,,1.0500747387861664,1.5199566187020794,1.993523049681895,2.2783907183641188,,,,,1.271672949542002,2.2220577548560323,0.28304613470217127,0.054000000000000006,1.0133999999999999,0.006199999999999997,0.000206740527,1.0091214682665686,1.0026229508196722
1995-09-30,-5.786061833855438,17.800486705195606,17.713715519593,14.125970865062287,1.0922242364819754,0.941119444441798,1.0401062997143131,1.4414572152387526,,,,,1.18442571768118,1.1544630912807197,1.347986303075283,1.9358478329724225,,,,,1.237627074522436,2.18987494801185,0.2724949975926904,0.0528,1.0135,0.006099999999999994,0.000381459451,1.0063793530381009,1.001962066710268
1995-10-31,47.56532738998844,34.12191600612253,21.93349724533178,17.284321204320396,1.2327525302907705,1.4019944902731658,1.2509890287237373,1.493234620298748,,,,,1.3516530960109134,1.634774200654026,1.6284297881409713,1.9908895205257768,,,,,1.2478354664345126,2.183239837551514,0.27442024525926073,0.0528,1.0113,0.0063,0.00048782233100000004,1.012221252348348,1.0032637075718016
1995-11-30,25.361762805418042,22.182316052975093,17.806693568249308,21.317455731310943,0.3008572229599808,0.4855807168750707,0.5606418247474757,1.4135999638967758,,,,,0.3590248534501276,0.6213909438924323,0.7819559318989453,1.8344690528298035,,,,,1.2127960981503678,2.1312472610089026,0.25716885151700014,0.0536,1.0087,0.006599999999999995,0.0005461723770000002,1.0168709535335814,0.9993493819128172
